15.0	144.0	21.0	45.0
16.0	144.0	20.0	45.0
16.0	144.0	20.0	45.0
18.0	145.0	20.0	45.0
18.0	144.0	21.0	46.0
19.0	144.0	21.0	46.0
21.0	143.0	22.0	49.0
22.0	143.0	22.0	48.0
22.0	145.0	23.0	45.0
24.0	143.0	22.0	47.0
25.0	145.0	22.0	45.0
25.0	144.0	23.0	46.0
28.0	144.0	22.0	47.0
29.0	144.0	24.0	48.0
31.0	144.0	24.0	46.0
32.0	144.0	23.0	46.0
35.0	144.0	22.0	44.0
37.0	144.0	21.0	46.0
39.0	143.0	22.0	47.0
41.0	143.0	21.0	46.0
42.0	142.0	22.0	46.0
45.0	142.0	22.0	49.0
46.0	142.0	23.0	49.0
48.0	142.0	22.0	48.0
49.0	143.0	22.0	48.0
50.0	144.0	22.0	47.0
51.0	144.0	23.0	47.0
54.0	143.0	21.0	47.0
56.0	141.0	21.0	49.0
57.0	142.0	20.0	48.0
58.0	144.0	21.0	46.0
60.539085388183594	143.9302215576172	20.789867401123047	45.539710998535156
62.0	144.0	23.0	41.0
62.7486686706543	145.79351806640625	23.17543601989746	41.31273651123047
64.26025390625	145.9575653076172	23.298908233642578	41.532840728759766
64.59736633300781	144.28012084960938	23.34027099609375	41.60657501220703
66.70785522460938	144.24485778808594	22.974773406982422	40.95503616333008
67.0311508178711	141.23631286621094	24.424100875854492	43.665443420410156
66.5219497680664	141.44839477539062	25.10182762145996	44.8770866394043
67.9723892211914	143.01522827148438	25.377275466918945	45.369529724121094
68.79723358154297	145.39944458007812	25.511098861694336	45.6087760925293
69.42121887207031	150.2804412841797	25.570932388305664	45.71574783325195
68.07144165039062	146.49813842773438	26.70838165283203	47.89158630371094
69.92329406738281	149.07949829101562	26.403491973876953	47.344879150390625
68.13395690917969	140.37249755859375	26.290668487548828	47.1425666809082
66.5953140258789	143.07003784179688	26.379846572875977	47.30247116088867
67.6603775024414	143.6945343017578	25.871234893798828	46.390464782714844
67.02943420410156	142.73980712890625	25.664886474609375	46.02045440673828
67.322021484375	147.6470184326172	25.640243530273438	45.97626495361328
68.12954711914062	144.61550903320312	25.512847900390625	45.74782943725586
68.27189636230469	145.53598022460938	24.908361434936523	44.663902282714844
67.58540344238281	147.4490203857422	24.600027084350586	44.111019134521484
75.7691421508789	147.45184326171875	24.062658309936523	43.14745330810547
75.92220306396484	142.6612548828125	24.18147850036621	43.360511779785156
67.39723205566406	144.4032745361328	24.292987823486328	43.560462951660156
76.65155792236328	143.07089233398438	24.27082061767578	43.52070999145508
90.2381591796875	144.58346557617188	23.908681869506836	42.8713493347168
104.80814361572266	138.8836212158203	24.19718360900879	43.388671875
104.7674789428711	139.30538940429688	24.129886627197266	43.26799774169922
94.0	162.0	36.0	57.0
96.1702880859375	138.85545349121094	36.02214431762695	57.035064697265625
106.0	146.0	24.0	41.0
107.57430267333984	142.161376953125	24.26394271850586	41.450904846191406
107.50849914550781	141.07919311523438	24.174331665039062	41.29781723022461
108.35147857666016	141.9929656982422	23.954662322998047	40.922550201416016
113.0	144.0	20.0	42.0
113.0	141.0	20.0	43.0
114.0	140.0	21.0	44.0
114.0	140.0	24.0	48.0
118.0	138.0	22.0	47.0
119.0	138.0	19.0	47.0
121.0	137.0	22.0	49.0
124.0	138.0	21.0	49.0
124.0	138.0	23.0	51.0
127.0	138.0	22.0	50.0
127.0	138.0	22.0	51.0
128.0	139.0	23.0	48.0
128.0	139.0	23.0	48.0
130.0	139.0	23.0	48.0
130.0	139.0	23.0	50.0
132.0	138.0	20.0	45.0
134.0	138.0	20.0	44.0
136.0	138.0	19.0	45.0
137.0	138.0	20.0	44.0
137.0	138.0	21.0	43.0
138.0	139.0	19.0	43.0
139.0	140.0	19.0	42.0
141.0	138.0	20.0	43.0
142.0	137.0	20.0	47.0
143.0	138.0	21.0	46.0
146.0	138.0	20.0	46.0
147.0	137.0	21.0	47.0
149.0	137.0	21.0	46.0
150.0	137.0	21.0	45.0
152.0	138.0	21.0	45.0
152.0	138.0	21.0	46.0
153.0	137.0	21.0	46.0
155.0	137.0	21.0	45.0
159.0	135.0	21.0	47.0
160.0	135.0	21.0	48.0
162.0	136.0	21.0	47.0
162.0	136.0	22.0	49.0
163.0	137.0	23.0	49.0
165.0	137.0	24.0	48.0
168.0	137.0	22.0	46.0
168.0	136.0	23.0	47.0
170.0	137.0	21.0	46.0
173.0	137.0	22.0	46.0
174.0	137.0	23.0	46.0
176.0	137.0	23.0	46.0
177.0	136.0	22.0	51.0
179.0	137.0	21.0	48.0
180.0	137.0	20.0	46.0
182.0	135.0	23.0	48.0
184.0	134.0	25.0	50.0
188.0	134.0	22.0	47.0
189.0	134.0	22.0	48.0
191.0	134.0	19.0	45.0
192.0	135.0	20.0	44.0
194.0	135.0	20.0	46.0
197.0	135.0	19.0	47.0
198.0	134.0	22.0	48.0
198.0	134.0	25.0	50.0
199.0	133.0	25.0	50.0
202.0	132.0	24.0	49.0
204.0	132.0	23.0	49.0
206.0	133.0	21.0	45.0
208.0	132.0	24.0	48.0
211.0	131.0	23.0	50.0
211.0	132.0	24.0	50.0
212.0	132.0	24.0	51.0
212.0	132.0	26.0	48.0
214.0	132.0	26.0	49.0
216.0	132.0	25.0	49.0
215.0	132.0	27.0	49.0
217.0	132.0	27.0	50.0
221.0	132.0	27.0	50.0
222.0	132.0	26.0	49.0
226.0	131.0	22.0	50.0
229.0	131.0	19.0	46.0
230.0	130.0	19.0	47.0
229.0	131.0	21.0	50.0
229.0	130.0	24.0	52.0
232.0	130.0	23.0	51.0
234.0	131.0	22.0	51.0
234.0	130.0	25.0	54.0
237.0	130.0	24.0	53.0
240.0	130.0	23.0	54.0
242.0	130.0	23.0	52.0
244.0	130.0	23.0	52.0
247.0	129.0	22.0	54.0
247.0	129.0	23.0	54.0
249.0	131.0	21.0	53.0
251.0	130.0	20.0	51.0
252.0	128.0	21.0	53.0
254.0	128.0	21.0	53.0
256.0	128.0	23.0	52.0
258.0	128.0	24.0	52.0
258.0	128.0	25.0	52.0
259.0	128.0	25.0	52.0
261.0	128.0	26.0	53.0
264.0	127.0	25.0	52.0
266.0	126.0	24.0	51.0
267.0	129.0	24.0	48.0
271.0	128.0	22.0	50.0
273.0	127.0	20.0	49.0
274.0	125.0	21.0	51.0
275.0	126.0	24.0	52.0
278.0	126.0	22.0	51.0
280.0	125.0	21.0	53.0
281.0	126.0	23.0	52.0
282.0	126.0	21.0	52.0
284.0	126.0	21.0	52.0
284.0	125.0	24.0	52.0
286.0	126.0	24.0	50.0
288.0	126.0	24.0	50.0
290.0	126.0	22.0	49.0
293.0	126.0	21.0	49.0
294.0	125.0	20.0	50.0
296.0	123.0	19.0	52.0
295.0	124.0	21.0	51.0
298.0	122.0	22.0	52.0
301.0	123.0	28.0	55.0
303.0	127.0	26.0	52.0
303.0	126.0	30.0	53.0
304.0	127.0	29.0	54.0
307.0	129.0	25.0	54.0
308.0	132.0	25.0	49.0
308.0	127.0	26.0	54.0
308.0	128.0	30.0	51.0
307.0	131.0	32.0	52.0
308.0	126.0	28.0	54.0
308.0	125.0	35.0	55.0
311.0	124.0	28.0	55.0
300.0	136.0	19.0	46.0
297.0	136.0	19.0	46.0
290.0	137.0	28.0	48.0
287.0	137.0	30.0	49.0
289.0	136.0	24.0	48.0
287.0	138.0	25.0	48.0
286.0	137.0	23.0	48.0
285.0	137.0	22.0	47.0
283.0	139.0	20.0	45.0
281.0	136.0	22.0	47.0
280.0	137.0	21.0	45.0
278.0	137.0	19.0	45.0
278.0	138.0	17.0	45.0
275.0	137.0	20.0	44.0
273.0	139.0	19.0	43.0
269.0	138.0	22.0	46.0
266.0	136.0	22.0	50.0
265.0	138.0	21.0	48.0
264.0	139.0	23.0	46.0
262.0	136.0	24.0	48.0
259.0	137.0	24.0	48.0
258.0	140.0	21.0	45.0
257.28070068359375	139.10568237304688	21.166698455810547	45.357215881347656
255.0	136.0	20.0	48.0
254.0	138.0	19.0	48.0
253.0	139.0	19.0	47.0
252.0	137.0	20.0	48.0
251.0	136.0	20.0	50.0
249.0	138.0	20.0	48.0
248.0	139.0	20.0	48.0
243.0	137.0	22.0	49.0
243.0	138.0	20.0	45.0
238.0	137.0	23.0	49.0
235.0	137.0	20.0	45.0
236.0	137.0	22.0	49.0
236.0	137.0	20.0	48.0
232.0	138.0	20.0	46.0
230.0	135.0	21.0	48.0
230.0	136.0	20.0	44.0
228.0	137.0	22.0	49.0
227.0	136.0	21.0	46.0
224.0	138.0	23.0	49.0
222.0	137.0	23.0	45.0
223.0	138.0	22.0	47.0
222.0	137.0	21.0	46.0
220.0	137.0	21.0	47.0
217.0	135.0	21.0	49.0
216.0	137.0	21.0	46.0
214.0	137.0	22.0	47.0
213.0	136.0	23.0	48.0
213.0	137.0	23.0	48.0
211.0	136.0	23.0	47.0
211.0	137.0	22.0	47.0
209.0	137.0	24.0	47.0
208.0	137.0	24.0	47.0
204.0	138.0	24.0	45.0
202.0	139.0	25.0	45.0
201.0	138.0	25.0	46.0
198.0	137.0	27.0	47.0
198.0	137.0	25.0	48.0
196.0	136.0	26.0	49.0
195.0	136.0	24.0	48.0
195.0	137.0	24.0	46.0
193.0	138.0	23.0	44.0
191.0	138.0	23.0	46.0
190.0	138.0	23.0	44.0
189.0	138.0	23.0	44.0
187.0	139.0	22.0	43.0
183.0	138.0	25.0	47.0
179.3842010498047	135.77261352539062	24.930187225341797	46.868751525878906
179.0	139.0	22.0	43.0
177.0	138.0	23.0	46.0
175.47592163085938	137.0499725341797	22.987356185913086	45.97471237182617
173.05062866210938	135.54379272460938	23.06778907775879	46.13557815551758
173.0	138.0	23.0	48.0
171.43911743164062	136.57760620117188	22.786518096923828	47.554473876953125
168.0	138.0	21.0	45.0
167.0	138.0	21.0	47.0
167.0	138.0	21.0	46.0
165.0	140.0	21.0	46.0
163.58868408203125	136.32449340820312	20.838069915771484	45.645301818847656
