144.0	28.0	24.0	29.0
144.0	29.0	24.0	29.0
144.0	29.0	24.0	29.0
144.0	29.0	25.0	29.0
145.0	30.0	24.0	29.0
145.0	30.0	24.0	29.0
145.0	30.0	24.0	29.0
145.0	30.0	24.0	29.0
145.0	30.0	24.0	29.0
145.0	30.0	24.0	29.0
144.0	30.0	24.0	29.0
143.0	29.0	24.0	30.0
142.0	29.0	24.0	29.0
141.0	28.0	24.0	29.0
140.0	27.0	24.0	30.0
139.0	27.0	24.0	29.0
138.0	26.0	24.0	30.0
138.0	26.0	24.0	29.0
138.0	26.0	24.0	29.0
137.0	26.0	24.0	29.0
137.0	25.0	24.0	29.0
137.0	25.0	24.0	29.0
137.0	25.0	23.0	29.0
137.0	25.0	24.0	29.0
136.0	25.0	25.0	30.0
137.0	26.0	24.0	29.0
138.0	26.0	24.0	29.0
139.0	26.0	24.0	29.0
140.0	27.0	24.0	29.0
141.0	27.0	24.0	29.0
142.0	27.0	23.0	30.0
142.0	28.0	24.0	30.0
143.0	28.0	24.0	30.0
144.0	28.0	24.0	30.0
145.0	28.0	24.0	30.0
146.0	29.0	24.0	30.0
147.0	29.0	24.0	30.0
147.0	29.0	24.0	29.0
148.0	30.0	24.0	29.0
149.0	29.0	24.0	30.0
150.0	29.0	24.0	30.0
151.0	30.0	24.0	29.0
152.0	29.0	24.0	30.0
153.0	30.0	24.0	29.0
154.0	29.0	23.0	30.0
155.0	30.0	24.0	29.0
156.0	30.0	24.0	29.0
157.0	30.0	24.0	29.0
158.0	30.0	24.0	29.0
160.0	31.0	23.0	29.0
161.0	31.0	24.0	29.0
162.0	31.0	24.0	29.0
163.0	31.0	24.0	29.0
165.0	32.0	23.0	28.0
166.0	31.0	23.0	29.0
167.0	32.0	23.0	29.0
168.0	32.0	24.0	29.0
169.0	32.0	23.0	29.0
170.0	32.0	24.0	29.0
170.0	32.0	25.0	30.0
171.0	33.0	24.0	29.0
171.0	33.0	24.0	29.0
171.0	33.0	24.0	29.0
170.0	33.0	24.0	29.0
169.0	33.0	24.0	29.0
168.0	33.0	24.0	29.0
167.0	33.0	24.0	29.0
165.0	33.0	24.0	28.0
163.0	32.0	24.0	29.0
161.0	32.0	24.0	29.0
160.0	35.0	23.0	27.0
157.0	30.0	24.0	30.0
155.0	30.0	24.0	30.0
153.0	30.0	25.0	29.0
152.0	29.0	25.0	30.0
152.0	29.0	23.0	29.0
150.0	28.0	25.0	30.0
150.0	28.0	24.0	30.0
150.0	27.0	25.0	30.0
150.0	27.0	25.0	30.0
150.0	27.0	25.0	30.0
151.0	26.0	24.0	31.0
152.0	26.0	25.0	31.0
153.0	26.0	24.0	31.0
154.0	26.0	24.0	30.0
155.0	26.0	24.0	30.0
156.0	27.0	24.0	30.0
157.0	27.0	24.0	31.0
158.0	27.0	24.0	31.0
159.0	29.0	24.0	29.0
159.0	28.0	24.0	30.0
159.0	28.0	24.0	30.0
159.0	28.0	24.0	30.0
160.0	28.0	23.0	30.0
160.0	28.0	23.0	30.0
159.0	28.0	24.0	30.0
159.0	28.0	24.0	30.0
159.0	28.0	24.0	30.0
159.0	28.0	23.0	30.0
158.0	27.0	24.0	30.0
158.0	27.0	24.0	29.0
158.0	27.0	24.0	29.0
158.0	26.0	24.0	30.0
159.0	27.0	23.0	29.0
159.0	28.0	23.0	28.0
159.0	27.0	23.0	29.0
160.0	28.0	23.0	29.0
160.0	28.0	23.0	29.0
160.0	28.0	23.0	29.0
160.0	28.0	23.0	29.0
160.0	28.0	23.0	29.0
160.0	28.0	23.0	29.0
160.0	27.0	24.0	30.0
160.0	27.0	24.0	30.0
160.0	28.0	24.0	29.0
160.0	28.0	24.0	29.0
160.0	28.0	24.0	29.0
160.0	28.0	23.0	29.0
160.0	28.0	24.0	29.0
160.0	28.0	23.0	29.0
160.0	29.0	23.0	28.0
161.0	28.0	23.0	29.0
162.0	32.0	21.0	25.0
162.0	29.0	22.0	28.0
163.0	30.0	22.0	28.0
163.0	30.0	22.0	28.0
163.0	30.0	22.0	28.0
163.0	29.0	22.0	28.0
163.0	29.0	22.0	29.0
162.0	29.0	22.0	28.0
162.0	28.0	22.0	29.0
163.0	33.0	20.0	24.0
163.0	31.0	20.0	26.0
162.0	31.0	21.0	26.0
162.0	31.0	21.0	26.0
162.0	31.0	21.0	26.0
160.0	28.0	23.0	29.0
161.0	29.0	22.0	28.0
160.0	29.0	23.0	28.0
160.0	29.0	23.0	28.0
160.0	29.0	23.0	28.0
161.0	29.0	22.0	28.0
160.0	29.0	22.0	28.0
160.0	29.0	23.0	29.0
160.0	29.0	23.0	28.0
160.0	29.0	23.0	29.0
161.0	29.0	22.0	28.0
160.0	29.0	23.0	27.0
160.0	29.0	23.0	28.0
160.0	28.0	23.0	28.0
161.0	29.0	22.0	27.0
161.0	28.0	22.0	28.0
161.0	28.0	22.0	28.0
161.0	28.0	21.0	28.0
160.0	28.0	22.0	28.0
160.0	28.0	21.0	27.0
160.0	28.0	22.0	27.0
160.0	28.0	21.0	27.0
160.0	28.0	21.0	27.0
160.0	28.0	21.0	27.0
160.0	28.0	21.0	27.0
160.0	28.0	21.0	27.0
160.0	28.0	21.0	27.0
160.0	28.0	21.0	27.0
160.0	28.0	21.0	27.0
160.0	27.0	22.0	29.0
160.0	28.0	21.0	27.0
159.0	28.0	22.0	28.0
159.0	28.0	22.0	28.0
159.0	28.0	22.0	28.0
159.0	28.0	22.0	28.0
160.0	28.0	22.0	28.0
159.0	27.0	22.0	29.0
159.0	27.0	23.0	29.0
159.0	28.0	22.0	28.0
159.0	28.0	23.0	28.0
159.0	28.0	23.0	28.0
159.0	28.0	23.0	29.0
159.0	28.0	22.0	28.0
159.0	28.0	22.0	28.0
159.0	28.0	22.0	28.0
159.0	28.0	22.0	28.0
159.0	29.0	22.0	27.0
158.0	28.0	23.0	28.0
158.0	28.0	23.0	28.0
159.0	29.0	22.0	28.0
159.0	28.0	22.0	29.0
158.0	28.0	23.0	28.0
159.0	28.0	22.0	28.0
159.0	28.0	22.0	28.0
161.0	30.0	20.0	26.0
161.0	30.0	20.0	26.0
159.0	28.0	23.0	28.0
159.0	28.0	23.0	29.0
160.0	29.0	22.0	27.0
160.0	29.0	22.0	28.0
160.0	29.0	22.0	27.0
161.0	30.0	21.0	27.0
161.0	29.0	22.0	28.0
161.0	30.0	21.0	26.0
161.0	30.0	22.0	27.0
161.0	29.0	21.0	28.0
161.0	29.0	22.0	28.0
160.0	29.0	22.0	27.0
161.0	29.0	21.0	27.0
160.0	29.0	22.0	27.0
161.0	30.0	21.0	26.0
160.0	29.0	22.0	28.0
160.0	29.0	22.0	28.0
160.0	29.0	23.0	28.0
160.0	29.0	23.0	28.0
162.0	31.0	20.0	26.0
163.0	32.0	19.0	24.0
163.0	32.0	19.0	24.0
162.0	31.0	20.0	25.0
162.0	32.0	20.0	25.0
163.0	32.0	20.0	25.0
163.0	32.0	20.0	25.0
163.0	32.0	20.0	25.0
