84.0	151.0	92.0	104.0
94.0	151.0	90.0	102.0
103.0	152.0	87.0	100.0
115.0	153.0	84.0	99.0
123.0	155.0	82.0	95.0
131.0	155.0	80.0	95.0
142.0	155.0	76.0	96.0
149.0	154.0	74.0	98.0
156.0	155.0	72.0	100.0
163.0	155.0	71.0	98.0
169.0	156.0	67.0	97.0
176.0	157.0	66.0	96.0
183.0	156.0	65.0	99.0
189.0	158.0	63.0	95.0
193.0	158.0	63.0	96.0
200.0	160.0	60.0	94.0
203.0	159.0	60.0	94.0
207.0	159.0	60.0	94.0
212.0	161.0	59.0	94.0
218.0	162.0	56.0	90.0
222.0	161.0	56.0	91.0
225.0	163.0	56.0	87.0
229.0	162.0	54.0	88.0
234.0	162.0	51.0	87.0
237.0	161.0	54.0	90.0
240.0	162.0	52.0	87.0
244.0	163.0	51.0	86.0
247.0	164.0	50.0	82.0
250.0	163.0	49.0	82.0
254.0	164.0	48.0	79.0
256.0	164.0	48.0	79.0
259.0	167.0	45.0	71.0
262.0	166.0	45.0	75.0
265.0	165.0	45.0	71.0
268.0	167.0	43.0	69.0
270.0	167.0	42.0	70.0
272.0	167.0	41.0	67.0
273.0	168.0	40.0	66.0
275.0	168.0	40.0	66.0
280.0	169.0	38.0	62.0
281.0	169.0	39.0	63.0
283.0	169.0	38.0	61.0
285.0	170.0	37.0	61.0
287.0	169.0	36.0	61.0
289.0	170.0	35.0	59.0
292.0	170.0	34.0	58.0
293.0	170.0	35.0	57.0
294.0	172.0	35.0	49.0
295.0	173.0	36.0	45.0
298.0410461425781	172.29965209960938	36.33945846557617	45.42432403564453
298.0	173.0	35.0	44.0
299.0	173.0	34.0	42.0
300.86712646484375	173.06915283203125	34.110233306884766	42.13616943359375
302.1991882324219	173.765869140625	33.99393081665039	41.99250030517578
302.0	171.0	33.0	51.0
304.0	172.0	32.0	47.0
306.0	172.0	31.0	47.0
307.0	173.0	31.0	42.0
307.0	174.0	32.0	39.0
309.0	174.0	31.0	39.0
310.92071533203125	175.90048217773438	31.50262451171875	39.6323356628418
311.4190368652344	174.62950134277344	31.446422576904297	39.56163024902344
311.89666748046875	174.67526245117188	31.52657699584961	39.66246795654297
313.48870849609375	174.19400024414062	31.050708770751953	39.06378936767578
314.40594482421875	174.26754760742188	31.409006118774414	39.514549255371094
314.5954284667969	174.64195251464844	31.479721069335938	39.603515625
315.7644348144531	173.6951904296875	31.599483489990234	39.75418472290039
315.237548828125	174.4769287109375	31.780426025390625	39.98181915283203
316.9598693847656	173.3483123779297	31.64404296875	39.81024932861328
318.6520080566406	175.25787353515625	31.531219482421875	39.66830825805664
